time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_kv_cache_swap.min,time_stats.attn_kv_cache_swap.max,time_stats.attn_kv_cache_swap.mean,time_stats.attn_kv_cache_swap.median,time_stats.attn_kv_cache_swap.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_prefill_kv_cache_prep.min,time_stats.attn_prefill_kv_cache_prep.max,time_stats.attn_prefill_kv_cache_prep.mean,time_stats.attn_prefill_kv_cache_prep.median,time_stats.attn_prefill_kv_cache_prep.std,time_stats.attn_prefill_qkv_reshape.min,time_stats.attn_prefill_qkv_reshape.max,time_stats.attn_prefill_qkv_reshape.mean,time_stats.attn_prefill_qkv_reshape.median,time_stats.attn_prefill_qkv_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill_output_reshape_copy.min,time_stats.attn_prefill_output_reshape_copy.max,time_stats.attn_prefill_output_reshape_copy.mean,time_stats.attn_prefill_output_reshape_copy.median,time_stats.attn_prefill_output_reshape_copy.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.0082,0.008,0.0004000000000000004,0.094,0.094,0.094,0.094,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,19,0,256,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0076,0.008,0.0004898979485566356,0.098,0.099,0.0982,0.098,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,20,0,256,False
0.003,0.004,0.0033999999999999994,0.003,0.0004898979485566357,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,21,0,256,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0078,0.008,0.0004,0.113,0.113,0.11300000000000002,0.113,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,22,0,256,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0078,0.008,0.0004,0.114,0.114,0.11400000000000002,0.114,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,23,0,256,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.117,0.117,0.11700000000000002,0.117,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,24,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009600000000000001,0.01,0.0004898979485566351,0.122,0.123,0.1224,0.122,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,25,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0102,0.01,0.0003999999999999997,0.126,0.127,0.1262,0.126,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,26,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.132,0.132,0.132,0.132,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,27,0,256,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.011,0.0098,0.01,0.0007483314773547876,0.134,0.135,0.1346,0.135,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,28,0,256,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.139,0.139,0.139,0.139,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,29,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009200000000000002,0.009000000000000001,0.0003999999999999997,0.14400000000000002,0.145,0.14440000000000003,0.14400000000000002,0.0004898979485566225,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,30,0,256,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.011,0.01,0.01,0.0006324555320336753,0.147,0.148,0.1474,0.147,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,31,0,256,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.0098,0.01,0.0003999999999999997,0.152,0.152,0.152,0.152,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,32,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.012199999999999999,0.012,0.00040000000000000034,0.158,0.158,0.158,0.158,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,33,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.013600000000000001,0.014,0.0004898979485566352,0.161,0.162,0.1612,0.161,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,34,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.0126,0.012,0.0008000000000000003,0.166,0.166,0.166,0.166,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,35,0,256,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0126,0.013000000000000001,0.000489897948556636,0.171,0.17200000000000001,0.17160000000000003,0.17200000000000001,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,36,0,256,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0134,0.013000000000000001,0.0004898979485566352,0.17500000000000002,0.176,0.17560000000000003,0.176,0.0004898979485566225,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,37,0,256,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.012,0.013000000000000001,0.0124,0.012,0.0004898979485566361,0.179,0.18,0.17979999999999996,0.18,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,38,0,256,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.0134,0.014,0.0008,0.184,0.185,0.1842,0.184,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,39,0,256,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0132,0.013000000000000001,0.00039999999999999964,0.188,0.188,0.188,0.188,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,40,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.017,0.016,0.016,0.0006324555320336764,0.194,0.195,0.19460000000000002,0.195,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,41,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.017,0.016,0.016,0.0006324555320336764,0.197,0.199,0.198,0.198,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,42,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0164,0.016,0.000489897948556636,0.20700000000000002,0.20800000000000002,0.20740000000000003,0.20700000000000002,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,43,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0164,0.016,0.000489897948556636,0.209,0.21,0.20939999999999998,0.209,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,44,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.0156,0.016,0.000489897948556636,0.212,0.212,0.21200000000000002,0.212,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,45,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0164,0.016,0.000489897948556636,0.215,0.216,0.2152,0.215,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,46,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.016,0.0158,0.016,0.00040000000000000034,0.22,0.22,0.22000000000000003,0.22,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,47,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0164,0.016,0.000489897948556636,0.224,0.225,0.2246,0.225,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,48,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.02,0.019,0.019,0.0006324555320336754,0.23,0.231,0.23040000000000002,0.23,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,49,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.019,0.018000000000000002,0.018000000000000002,0.0006324555320336754,0.234,0.23600000000000002,0.23500000000000001,0.23500000000000001,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,50,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.23800000000000002,0.23900000000000002,0.23820000000000002,0.23800000000000002,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,51,0,256,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.242,0.244,0.24299999999999997,0.243,0.0008944271909999167,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,52,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0194,0.019,0.000489897948556636,0.246,0.247,0.2466,0.247,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,53,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.02,0.0198,0.02,0.00040000000000000034,0.25,0.25,0.25,0.25,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,54,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.021,0.0206,0.021,0.000489897948556636,0.254,0.255,0.25460000000000005,0.255,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,55,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.021,0.0196,0.019,0.0008000000000000007,0.26,0.261,0.2604,0.26,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,56,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.023,0.022,0.022,0.0006324555320336754,0.265,0.266,0.2652,0.265,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,57,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.023399999999999997,0.023,0.000489897948556636,0.269,0.271,0.26980000000000004,0.27,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,58,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.025,0.024399999999999998,0.024,0.000489897948556636,0.274,0.275,0.27480000000000004,0.275,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,59,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.0232,0.023,0.00040000000000000034,0.279,0.279,0.279,0.279,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,60,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.0232,0.023,0.00040000000000000034,0.28400000000000003,0.28400000000000003,0.28400000000000003,0.28400000000000003,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,61,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.024,0.023,0.023,0.0006324555320336764,0.28700000000000003,0.28700000000000003,0.28700000000000003,0.28700000000000003,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,62,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.022,0.0,0.292,0.293,0.2924,0.292,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,63,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.023,0.0226,0.023,0.000489897948556636,0.299,0.299,0.299,0.299,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,64,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.303,0.303,0.303,0.303,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,65,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.026000000000000002,0.0256,0.026000000000000002,0.000489897948556636,0.305,0.306,0.3056,0.306,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,66,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.027,0.0268,0.027,0.00039999999999999893,0.31,0.312,0.311,0.311,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,67,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.027,0.0268,0.027,0.00039999999999999893,0.315,0.316,0.31520000000000004,0.315,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,68,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.027,0.026000000000000002,0.026000000000000002,0.0006324555320336754,0.318,0.319,0.31820000000000004,0.318,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,69,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.322,0.323,0.3228,0.323,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,70,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.027,0.0264,0.026000000000000002,0.0004898979485566344,0.327,0.327,0.327,0.327,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,71,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.027,0.0264,0.026000000000000002,0.0004898979485566344,0.33,0.332,0.331,0.331,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,72,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.0298,0.03,0.00039999999999999893,0.336,0.337,0.3366,0.337,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,73,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.029199999999999997,0.029,0.000399999999999999,0.342,0.34400000000000003,0.343,0.343,0.0008944271909999167,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,74,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.0294,0.029,0.0004898979485566344,0.34400000000000003,0.34500000000000003,0.3446,0.34500000000000003,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,75,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.031,0.03,0.03,0.0006324555320336754,0.34900000000000003,0.34900000000000003,0.34900000000000003,0.34900000000000003,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,76,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.354,0.355,0.35419999999999996,0.354,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,77,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.029599999999999998,0.03,0.0004898979485566344,0.357,0.358,0.35779999999999995,0.358,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,78,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.362,0.363,0.36219999999999997,0.362,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,79,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.029599999999999998,0.03,0.0004898979485566344,0.367,0.369,0.368,0.368,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,80,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0332,0.033,0.00040000000000000034,0.372,0.374,0.3732,0.373,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,81,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.032,0.0318,0.032,0.00040000000000000034,0.376,0.378,0.37639999999999996,0.376,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,82,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.033600000000000005,0.034,0.000489897948556636,0.381,0.382,0.3814,0.381,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,83,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.033,0.0322,0.032,0.00040000000000000034,0.384,0.385,0.3848,0.385,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,84,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0334,0.033,0.000489897948556636,0.392,0.392,0.392,0.392,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,85,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0332,0.033,0.00040000000000000034,0.395,0.396,0.39580000000000004,0.396,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,86,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.033,0.0328,0.033,0.00040000000000000034,0.4,0.401,0.40020000000000006,0.4,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,87,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0334,0.033,0.000489897948556636,0.402,0.402,0.402,0.402,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,88,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0362,0.036000000000000004,0.0003999999999999976,0.40800000000000003,0.40900000000000003,0.40820000000000006,0.40800000000000003,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,89,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.039,0.0376,0.037,0.0008000000000000007,0.41200000000000003,0.41500000000000004,0.41380000000000006,0.41400000000000003,0.0011661903789690613,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,90,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0372,0.037,0.00040000000000000034,0.418,0.419,0.4184,0.418,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,91,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.036000000000000004,0.034800000000000005,0.035,0.000748331477354789,0.421,0.422,0.42119999999999996,0.421,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,92,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0378,0.038,0.00040000000000000034,0.425,0.426,0.4258,0.426,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,93,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.037,0.037,0.037,0.0,0.431,0.433,0.43220000000000003,0.432,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,94,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0364,0.036000000000000004,0.0004898979485566326,0.435,0.437,0.43579999999999997,0.436,0.000748331477354789,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,95,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.037,0.03560000000000001,0.035,0.0007999999999999983,0.438,0.44,0.43899999999999995,0.439,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,96,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.0408,0.041,0.000748331477354789,0.443,0.444,0.44320000000000004,0.443,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,97,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0398,0.04,0.00040000000000000034,0.448,0.45,0.4486,0.448,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,98,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.041,0.041,0.0006324555320336764,0.452,0.453,0.4526,0.453,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,99,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.041,0.0396,0.039,0.0008000000000000007,0.457,0.458,0.4572,0.457,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,100,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.040600000000000004,0.041,0.000489897948556636,0.462,0.463,0.4622,0.462,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,101,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.042,0.0408,0.041,0.000748331477354789,0.465,0.468,0.46580000000000005,0.465,0.0011661903789690613,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,102,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.039400000000000004,0.039,0.000489897948556636,0.46900000000000003,0.47000000000000003,0.46959999999999996,0.47000000000000003,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,103,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.041,0.0398,0.04,0.000748331477354789,0.47400000000000003,0.47500000000000003,0.4744,0.47400000000000003,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,104,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0434,0.043000000000000003,0.0004898979485566326,0.47900000000000004,0.48,0.47940000000000005,0.47900000000000004,0.0004898979485566088,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,105,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0438,0.044,0.0003999999999999976,0.484,0.484,0.484,0.484,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,106,0,256,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.0003999999999999976,0.491,0.493,0.492,0.492,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,107,0,256,False
